state,year,spending,mean_val,AverageAge,Region,race_group
arkansas,2002,4355,17.2690293644,N/A,South,Non-Hispanic American Indian and Alaska Native
arkansas,2002,4355,17.2690293644,N/A,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2002,4355,17.2690293644,N/A,South,Non-Hispanic Black
arkansas,2002,4355,17.2690293644,N/A,South,Non-Hispanic White
arkansas,2003,4618,18.048226001,N/A,South,Hispanic and any race
arkansas,2003,4618,18.048226001,N/A,South,Non-Hispanic American Indian and Alaska Native
arkansas,2003,4618,18.048226001,N/A,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2003,4618,18.048226001,N/A,South,Non-Hispanic Black
arkansas,2003,4618,18.048226001,N/A,South,Non-Hispanic White
arkansas,2004,4879,18.455170073,N/A,South,Hispanic and any race
arkansas,2004,4879,18.455170073,N/A,South,Non-Hispanic American Indian and Alaska Native
arkansas,2004,4879,18.455170073,N/A,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2004,4879,18.455170073,N/A,South,Non-Hispanic Black
arkansas,2004,4879,18.455170073,N/A,South,Non-Hispanic White
arkansas,2005,5238,18.6980546802,24.6424471299094,South,Hispanic and any race
arkansas,2005,5238,18.6980546802,24.6424471299094,South,Non-Hispanic American Indian and Alaska Native
arkansas,2005,5238,18.6980546802,24.6424471299094,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2005,5238,18.6980546802,24.6424471299094,South,Non-Hispanic Black
arkansas,2005,5238,18.6980546802,24.6424471299094,South,Non-Hispanic White
arkansas,2006,5462,19.9036103256,24.5477507643034,South,Hispanic and any race
arkansas,2006,5462,19.9036103256,24.5477507643034,South,Non-Hispanic American Indian and Alaska Native
arkansas,2006,5462,19.9036103256,24.5477507643034,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2006,5462,19.9036103256,24.5477507643034,South,Non-Hispanic Black
arkansas,2006,5462,19.9036103256,24.5477507643034,South,Non-Hispanic White
arkansas,2007,5757,23.0409093056,24.6460234680574,South,Hispanic and any race
arkansas,2007,5757,23.0409093056,24.6460234680574,South,Non-Hispanic American Indian and Alaska Native
arkansas,2007,5757,23.0409093056,24.6460234680574,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2007,5757,23.0409093056,24.6460234680574,South,Non-Hispanic Black
arkansas,2007,5757,23.0409093056,24.6460234680574,South,Non-Hispanic White
arkansas,2008,5985,28.7632336854,24.6948474977791,South,Hispanic and any race
arkansas,2008,5985,28.7632336854,24.6948474977791,South,Non-Hispanic American Indian and Alaska Native
arkansas,2008,5985,28.7632336854,24.6948474977791,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2008,5985,28.7632336854,24.6948474977791,South,Non-Hispanic Black
arkansas,2008,5985,28.7632336854,24.6948474977791,South,Non-Hispanic White
arkansas,2009,6223,34.4867750512,24.7307633587786,South,Hispanic and any race
arkansas,2009,6223,34.4867750512,24.7307633587786,South,Non-Hispanic American Indian and Alaska Native
arkansas,2009,6223,34.4867750512,24.7307633587786,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2009,6223,34.4867750512,24.7307633587786,South,Non-Hispanic Black
arkansas,2009,6223,34.4867750512,24.7307633587786,South,Non-Hispanic White
arkansas,2010,6378,38.081100320800005,24.9730396055352,South,Hispanic and any race
arkansas,2010,6378,38.081100320800005,24.9730396055352,South,Non-Hispanic American Indian and Alaska Native
arkansas,2010,6378,38.081100320800005,24.9730396055352,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2010,6378,38.081100320800005,24.9730396055352,South,Non-Hispanic Black
arkansas,2010,6378,38.081100320800005,24.9730396055352,South,Non-Hispanic White
arkansas,2011,6541,38.1022505764,25.150952534711,South,Hispanic and any race
arkansas,2011,6541,38.1022505764,25.150952534711,South,Non-Hispanic American Indian and Alaska Native
arkansas,2011,6541,38.1022505764,25.150952534711,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2011,6541,38.1022505764,25.150952534711,South,Non-Hispanic Black
arkansas,2011,6541,38.1022505764,25.150952534711,South,Non-Hispanic White
arkansas,2012,6773,37.367874402,25.3859082629574,South,Hispanic and any race
arkansas,2012,6773,37.367874402,25.3859082629574,South,Non-Hispanic American Indian and Alaska Native
arkansas,2012,6773,37.367874402,25.3859082629574,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2012,6773,37.367874402,25.3859082629574,South,Non-Hispanic Black
arkansas,2012,6773,37.367874402,25.3859082629574,South,Non-Hispanic White
arkansas,2013,6819,37.480935207399995,25.5204150497722,South,Hispanic and any race
arkansas,2013,6819,37.480935207399995,25.5204150497722,South,Non-Hispanic American Indian and Alaska Native
arkansas,2013,6819,37.480935207399995,25.5204150497722,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2013,6819,37.480935207399995,25.5204150497722,South,Non-Hispanic Black
arkansas,2013,6819,37.480935207399995,25.5204150497722,South,Non-Hispanic White
arkansas,2014,7284,38.8732516832,25.775216873618,South,Hispanic and any race
arkansas,2014,7284,38.8732516832,25.775216873618,South,Non-Hispanic American Indian and Alaska Native
arkansas,2014,7284,38.8732516832,25.775216873618,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2014,7284,38.8732516832,25.775216873618,South,Non-Hispanic Black
arkansas,2014,7284,38.8732516832,25.775216873618,South,Non-Hispanic White
arkansas,2015,7620,40.2232011626,25.9091297657719,South,Hispanic and any race
arkansas,2015,7620,40.2232011626,25.9091297657719,South,Non-Hispanic American Indian and Alaska Native
arkansas,2015,7620,40.2232011626,25.9091297657719,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2015,7620,40.2232011626,25.9091297657719,South,Non-Hispanic Black
arkansas,2015,7620,40.2232011626,25.9091297657719,South,Non-Hispanic White
arkansas,2016,8079,41.5058490622,26.0354434843943,South,Hispanic and any race
arkansas,2016,8079,41.5058490622,26.0354434843943,South,Non-Hispanic American Indian and Alaska Native
arkansas,2016,8079,41.5058490622,26.0354434843943,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2016,8079,41.5058490622,26.0354434843943,South,Non-Hispanic Black
arkansas,2016,8079,41.5058490622,26.0354434843943,South,Non-Hispanic White
arkansas,2017,8409,42.9023540288,26.1229773462783,South,Hispanic and any race
arkansas,2017,8409,42.9023540288,26.1229773462783,South,Non-Hispanic American Indian and Alaska Native
arkansas,2017,8409,42.9023540288,26.1229773462783,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2017,8409,42.9023540288,26.1229773462783,South,Non-Hispanic Black
arkansas,2017,8409,42.9023540288,26.1229773462783,South,Non-Hispanic White
arkansas,2018,8545,43.2128089464,N/A,South,Hispanic and any race
arkansas,2018,8545,43.2128089464,N/A,South,Non-Hispanic American Indian and Alaska Native
arkansas,2018,8545,43.2128089464,N/A,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2018,8545,43.2128089464,N/A,South,Non-Hispanic Black
arkansas,2018,8545,43.2128089464,N/A,South,Non-Hispanic White
arkansas,2019,8853,41.1470134388,N/A,South,Hispanic and any race
arkansas,2019,8853,41.1470134388,N/A,South,Non-Hispanic American Indian and Alaska Native
arkansas,2019,8853,41.1470134388,N/A,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
arkansas,2019,8853,41.1470134388,N/A,South,Non-Hispanic Black
arkansas,2019,8853,41.1470134388,N/A,South,Non-Hispanic White
california,1999,3436,14.6397994044,N/A,West,Hispanic and any race
california,1999,3436,14.6397994044,N/A,West,Non-Hispanic American Indian and Alaska Native
california,1999,3436,14.6397994044,N/A,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,1999,3436,14.6397994044,N/A,West,Non-Hispanic Black
california,1999,3436,14.6397994044,N/A,West,Non-Hispanic White
california,2000,3567,11.7646265492,25.6049756560978,West,Hispanic and any race
california,2000,3567,11.7646265492,25.6049756560978,West,Non-Hispanic American Indian and Alaska Native
california,2000,3567,11.7646265492,25.6049756560978,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2000,3567,11.7646265492,25.6049756560978,West,Non-Hispanic Black
california,2000,3567,11.7646265492,25.6049756560978,West,Non-Hispanic White
california,2001,3831,12.6374921742,N/A,West,Hispanic and any race
california,2001,3831,12.6374921742,N/A,West,Non-Hispanic American Indian and Alaska Native
california,2001,3831,12.6374921742,N/A,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2001,3831,12.6374921742,N/A,West,Non-Hispanic Black
california,2001,3831,12.6374921742,N/A,West,Non-Hispanic White
california,2002,4129,17.961101626,N/A,West,Hispanic and any race
california,2002,4129,17.961101626,N/A,West,Non-Hispanic American Indian and Alaska Native
california,2002,4129,17.961101626,N/A,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2002,4129,17.961101626,N/A,West,Non-Hispanic Black
california,2002,4129,17.961101626,N/A,West,Non-Hispanic White
california,2003,4493,25.57936568,N/A,West,Hispanic and any race
california,2003,4493,25.57936568,N/A,West,Non-Hispanic American Indian and Alaska Native
california,2003,4493,25.57936568,N/A,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2003,4493,25.57936568,N/A,West,Non-Hispanic Black
california,2003,4493,25.57936568,N/A,West,Non-Hispanic White
california,2004,4766,32.152277952,N/A,West,Hispanic and any race
california,2004,4766,32.152277952,N/A,West,Non-Hispanic American Indian and Alaska Native
california,2004,4766,32.152277952,N/A,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2004,4766,32.152277952,N/A,West,Non-Hispanic Black
california,2004,4766,32.152277952,N/A,West,Non-Hispanic White
california,2005,5097,36.39010255,26.3456209482649,West,Hispanic and any race
california,2005,5097,36.39010255,26.3456209482649,West,Non-Hispanic American Indian and Alaska Native
california,2005,5097,36.39010255,26.3456209482649,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2005,5097,36.39010255,26.3456209482649,West,Non-Hispanic Black
california,2005,5097,36.39010255,26.3456209482649,West,Non-Hispanic White
california,2006,5394,36.961188056,26.3457578764575,West,Hispanic and any race
california,2006,5394,36.961188056,26.3457578764575,West,Non-Hispanic American Indian and Alaska Native
california,2006,5394,36.961188056,26.3457578764575,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2006,5394,36.961188056,26.3457578764575,West,Non-Hispanic Black
california,2006,5394,36.961188056,26.3457578764575,West,Non-Hispanic White
california,2007,5775,33.501947197999996,26.4093369418133,West,Hispanic and any race
california,2007,5775,33.501947197999996,26.4093369418133,West,Non-Hispanic American Indian and Alaska Native
california,2007,5775,33.501947197999996,26.4093369418133,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2007,5775,33.501947197999996,26.4093369418133,West,Non-Hispanic Black
california,2007,5775,33.501947197999996,26.4093369418133,West,Non-Hispanic White
california,2008,6035,28.016219816,26.547554871005,West,Hispanic and any race
california,2008,6035,28.016219816,26.547554871005,West,Non-Hispanic American Indian and Alaska Native
california,2008,6035,28.016219816,26.547554871005,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2008,6035,28.016219816,26.547554871005,West,Non-Hispanic Black
california,2008,6035,28.016219816,26.547554871005,West,Non-Hispanic White
california,2009,6207,25.343964726,26.7293997271487,West,Hispanic and any race
california,2009,6207,25.343964726,26.7293997271487,West,Non-Hispanic American Indian and Alaska Native
california,2009,6207,25.343964726,26.7293997271487,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2009,6207,25.343964726,26.7293997271487,West,Non-Hispanic Black
california,2009,6207,25.343964726,26.7293997271487,West,Non-Hispanic White
california,2010,6480,24.990231498,26.9512650948821,West,Hispanic and any race
california,2010,6480,24.990231498,26.9512650948821,West,Non-Hispanic American Indian and Alaska Native
california,2010,6480,24.990231498,26.9512650948821,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2010,6480,24.990231498,26.9512650948821,West,Non-Hispanic Black
california,2010,6480,24.990231498,26.9512650948821,West,Non-Hispanic White
california,2011,6741,25.497714824,27.2219223271855,West,Hispanic and any race
california,2011,6741,25.497714824,27.2219223271855,West,Non-Hispanic American Indian and Alaska Native
california,2011,6741,25.497714824,27.2219223271855,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2011,6741,25.497714824,27.2219223271855,West,Non-Hispanic Black
california,2011,6741,25.497714824,27.2219223271855,West,Non-Hispanic White
california,2012,7038,25.318893138,27.4783775494556,West,Hispanic and any race
california,2012,7038,25.318893138,27.4783775494556,West,Non-Hispanic American Indian and Alaska Native
california,2012,7038,25.318893138,27.4783775494556,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2012,7038,25.318893138,27.4783775494556,West,Non-Hispanic Black
california,2012,7038,25.318893138,27.4783775494556,West,Non-Hispanic White
california,2013,7241,25.081713946,27.7054368622449,West,Hispanic and any race
california,2013,7241,25.081713946,27.7054368622449,West,Non-Hispanic American Indian and Alaska Native
california,2013,7241,25.081713946,27.7054368622449,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2013,7241,25.081713946,27.7054368622449,West,Non-Hispanic Black
california,2013,7241,25.081713946,27.7054368622449,West,Non-Hispanic White
california,2014,7472,25.255855928,28.0033171521036,West,Hispanic and any race
california,2014,7472,25.255855928,28.0033171521036,West,Non-Hispanic American Indian and Alaska Native
california,2014,7472,25.255855928,28.0033171521036,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2014,7472,25.255855928,28.0033171521036,West,Non-Hispanic Black
california,2014,7472,25.255855928,28.0033171521036,West,Non-Hispanic White
california,2015,7998,25.904691166,28.2043037974684,West,Hispanic and any race
california,2015,7998,25.904691166,28.2043037974684,West,Non-Hispanic American Indian and Alaska Native
california,2015,7998,25.904691166,28.2043037974684,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2015,7998,25.904691166,28.2043037974684,West,Non-Hispanic Black
california,2015,7998,25.904691166,28.2043037974684,West,Non-Hispanic White
california,2016,8325,26.690036398000004,28.4217799409004,West,Hispanic and any race
california,2016,8325,26.690036398000004,28.4217799409004,West,Non-Hispanic American Indian and Alaska Native
california,2016,8325,26.690036398000004,28.4217799409004,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2016,8325,26.690036398000004,28.4217799409004,West,Non-Hispanic Black
california,2016,8325,26.690036398000004,28.4217799409004,West,Non-Hispanic White
california,2017,8594,27.137880806,28.6024052478134,West,Hispanic and any race
california,2017,8594,27.137880806,28.6024052478134,West,Non-Hispanic American Indian and Alaska Native
california,2017,8594,27.137880806,28.6024052478134,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2017,8594,27.137880806,28.6024052478134,West,Non-Hispanic Black
california,2017,8594,27.137880806,28.6024052478134,West,Non-Hispanic White
california,2018,9069,27.517729978,N/A,West,Hispanic and any race
california,2018,9069,27.517729978,N/A,West,Non-Hispanic American Indian and Alaska Native
california,2018,9069,27.517729978,N/A,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2018,9069,27.517729978,N/A,West,Non-Hispanic Black
california,2018,9069,27.517729978,N/A,West,Non-Hispanic White
california,2019,9628,27.890937284,N/A,West,Hispanic and any race
california,2019,9628,27.890937284,N/A,West,Non-Hispanic American Indian and Alaska Native
california,2019,9628,27.890937284,N/A,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
california,2019,9628,27.890937284,N/A,West,Non-Hispanic Black
california,2019,9628,27.890937284,N/A,West,Non-Hispanic White
colorado,1999,3464,10.7886336316,N/A,West,Hispanic and any race
colorado,1999,3464,10.7886336316,N/A,West,Non-Hispanic American Indian and Alaska Native
colorado,1999,3464,10.7886336316,N/A,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
colorado,1999,3464,10.7886336316,N/A,West,Non-Hispanic Black
